0,0,1.21135
0,0.015873,1.28659
0,0.031746,1.33613
0,0.047619,1.38509
0,0.0634921,1.46299
0,0.0793651,1.50241
0,0.0952381,1.54762
0,0.111111,1.63313
0,0.126984,1.67316
0,0.142857,1.76112
0,0.15873,1.81913
0,0.174603,1.88496
0,0.190476,1.95918
0,0.206349,2.03331
0,0.222222,2.13047
0,0.238095,2.17987
0,0.253968,2.24623
0,0.269841,2.32763
0,0.285714,2.39627
0,0.301587,2.45832
0,0.31746,2.52447
0,0.333333,2.57365
0,0.349206,2.62708
0,0.365079,2.67504
0,0.380952,2.71355
0,0.396825,2.7558
0,0.412698,2.80089
0,0.428571,2.87011
0,0.444444,2.92419
0,0.460317,2.89607
0,0.47619,2.92542
0,0.492063,2.90476
0,0.507937,2.96179
0,0.52381,2.96068
0,0.539683,2.91423
0,0.555556,2.85507
0,0.571429,2.86505
0,0.587302,2.82835
0,0.603175,2.75746
0,0.619048,2.75247
0,0.634921,2.6803
0,0.650794,2.61112
0,0.666667,2.55167
0,0.68254,2.51221
0,0.698413,2.44392
0,0.714286,2.39181
0,0.730159,2.2916
0,0.746032,2.25129
0,0.761905,2.17391
0,0.777778,2.09212
0,0.793651,2.03995
0,0.809524,1.98913
0,0.825397,1.91518
0,0.84127,1.80937
0,0.857143,1.75969
0,0.873016,1.67774
0,0.888889,1.62194
0,0.904762,1.55185
0,0.920635,1.48737
0,0.936508,1.42728
0,0.952381,1.39037
0,0.968254,1.33573
0,0.984127,1.27143
0,1,1.22323
0.015873,0,1.27374
0.015873,0.015873,1.33671
0.015873,0.031746,1.39004
0.015873,0.047619,1.44446
0.015873,0.0634921,1.51506
0.015873,0.0793651,1.56322
0.015873,0.0952381,1.65957
0.015873,0.111111,1.72004
0.015873,0.126984,1.80315
0.015873,0.142857,1.86216
0.015873,0.15873,1.91454
0.015873,0.174603,2.02932
0.015873,0.190476,2.10731
0.015873,0.206349,2.18445
0.015873,0.222222,2.26717
0.015873,0.238095,2.33466
0.015873,0.253968,2.37154
0.015873,0.269841,2.48822
0.015873,0.285714,2.52744
0.015873,0.301587,2.65817
0.015873,0.31746,2.70376
0.015873,0.333333,2.78843
0.015873,0.349206,2.8629
0.015873,0.365079,2.86847
0.015873,0.380952,2.93225
0.015873,0.396825,2.98137
0.015873,0.412698,3.06321
0.015873,0.428571,3.1125
0.015873,0.444444,3.15062
0.015873,0.460317,3.12517
0.015873,0.47619,3.13705
0.015873,0.492063,3.16878
0.015873,0.507937,3.18533
0.015873,0.52381,3.12779
0.015873,0.539683,3.13136
0.015873,0.555556,3.12816
0.015873,0.571429,3.09994
0.015873,0.587302,3.0783
0.015873,0.603175,2.99234
0.015873,0.619048,2.93523
0.015873,0.634921,2.885
0.015873,0.650794,2.83882
0.015873,0.666667,2.77849
0.015873,0.68254,2.67541
0.015873,0.698413,2.61856
0.015873,0.714286,2.55472
0.015873,0.730159,2.47858
0.015873,0.746032,2.4092
0.015873,0.761905,2.29681
0.015873,0.777778,2.21371
0.015873,0.793651,2.16608
0.015873,0.809524,2.08204
0.015873,0.825397,2.00759
0.015873,0.84127,1.89933
0.015873,0.857143,1.85843
0.015873,0.873016,1.79047
0.015873,0.888889,1.70797
0.015873,0.904762,1.63678
0.015873,0.920635,1.58178
0.015873,0.936508,1.52246
0.015873,0.952381,1.46729
0.015873,0.968254,1.38152
0.015873,0.984127,1.31934
0.015873,1,1.2833
0.031746,0,1.34177
0.031746,0.015873,1.36533
0.031746,0.031746,1.45612
0.031746,0.047619,1.52539
0.031746,0.0634921,1.60346
0.031746,0.0793651,1.67531
0.031746,0.0952381,1.70618
0.031746,0.111111,1.79104
0.031746,0.126984,1.87428
0.031746,0.142857,1.96372
0.031746,0.15873,2.0295
0.031746,0.174603,2.12992
0.031746,0.190476,2.19674
0.031746,0.206349,2.31786
0.031746,0.222222,2.38974
0.031746,0.238095,2.47356
0.031746,0.253968,2.53653
0.031746,0.269841,2.61765
0.031746,0.285714,2.75833
0.031746,0.301587,2.81933
0.031746,0.31746,2.89238
0.031746,0.333333,3.01773
0.031746,0.349206,3.06367
0.031746,0.365079,3.06939
0.031746,0.380952,3.13479
0.031746,0.396825,3.22547
0.031746,0.412698,3.29513
0.031746,0.428571,3.29553
0.031746,0.444444,3.35274
0.031746,0.460317,3.3739
0.031746,0.47619,3.44302
0.031746,0.492063,3.46175
0.031746,0.507937,3.41008
0.031746,0.52381,3.41593
0.031746,0.539683,3.42741
0.031746,0.555556,3.40036
0.031746,0.571429,3.32654
0.031746,0.587302,3.28195
0.031746,0.603175,3.21568
0.031746,0.619048,3.14052
0.031746,0.634921,3.11134
0.031746,0.650794,3.00139
0.031746,0.666667,2.92702
0.031746,0.68254,2.88501
0.031746,0.698413,2.77875
0.031746,0.714286,2.75846
0.031746,0.730159,2.63074
0.031746,0.746032,2.56173
0.031746,0.761905,2.48585
0.031746,0.777778,2.37863
0.031746,0.793651,2.32469
0.031746,0.809524,2.18684
0.031746,0.825397,2.1183
0.031746,0.84127,2.0219
0.031746,0.857143,1.92319
0.031746,0.873016,1.896
0.031746,0.888889,1.80894
0.031746,0.904762,1.74543
0.031746,0.920635,1.66908
0.031746,0.936508,1.59843
0.031746,0.952381,1.52525
0.031746,0.968254,1.45318
0.031746,0.984127,1.4009
0.031746,1,1.30523
0.047619,0,1.38486
0.047619,0.015873,1.45272
0.047619,0.031746,1.51489
0.047619,0.047619,1.576
0.047619,0.0634921,1.66903
0.047619,0.0793651,1.7113
0.047619,0.0952381,1.78242
0.047619,0.111111,1.87617
0.047619,0.126984,1.98974
0.047619,0.142857,2.04258
0.047619,0.15873,2.15328
0.047619,0.174603,2.28508
0.047619,0.190476,2.32308
0.047619,0.206349,2.41899
0.047619,0.222222,2.56647
0.047619,0.238095,2.58793
0.047619,0.253968,2.7138
0.047619,0.269841,2.85872
0.047619,0.285714,2.92732
0.047619,0.301587,3.06035
0.047619,0.31746,3.1097
0.047619,0.333333,3.18924
0.047619,0.349206,3.30685
0.047619,0.365079,3.34256
0.047619,0.380952,3.41161
0.047619,0.396825,3.49579
0.047619,0.412698,3.56755
0.047619,0.428571,3.55787
0.047619,0.444444,3.61554
0.047619,0.460317,3.69908
0.047619,0.47619,3.73551
0.047619,0.492063,3.71765
0.047619,0.507937,3.74831
0.047619,0.52381,3.69218
0.047619,0.539683,3.69326
0.047619,0.555556,3.61736
0.047619,0.571429,3.61858
0.047619,0.587302,3.52981
0.047619,0.603175,3.46971
0.047619,0.619048,3.41738
0.047619,0.634921,3.39367
0.047619,0.650794,3.2781
0.047619,0.666667,3.1812
0.047619,0.68254,3.11924
0.047619,0.698413,2.97623
0.047619,0.714286,2.9229
0.047619,0.730159,2.80754
0.047619,0.746032,2.69534
0.047619,0.761905,2.60954
0.047619,0.777778,2.53447
0.047619,0.793651,2.42992
0.047619,0.809524,2.3194
0.047619,0.825397,2.26015
0.047619,0.84127,2.17613
0.047619,0.857143,2.05589
0.047619,0.873016,1.97324
0.047619,0.888889,1.89131
0.047619,0.904762,1.8002
0.047619,0.920635,1.73866
0.047619,0.936508,1.68443
0.047619,0.952381,1.59637
0.047619,0.968254,1.49719
0.047619,0.984127,1.44341
0.047619,1,1.36057
0.0634921,0,1.43801
0.0634921,0.015873,1.49381
0.0634921,0.031746,1.58744
0.0634921,0.047619,1.65322
0.0634921,0.0634921,1.73639
0.0634921,0.0793651,1.80294
0.0634921,0.0952381,1.91054
0.0634921,0.111111,1.98939
0.0634921,0.126984,2.07263
0.0634921,0.142857,2.14828
0.0634921,0.15873,2.3044
0.0634921,0.174603,2.39164
0.0634921,0.190476,2.47499
0.0634921,0.206349,2.55314
0.0634921,0.222222,2.68083
0.0634921,0.238095,2.79321
0.0634921,0.253968,2.89862
0.0634921,0.269841,3.06321
0.0634921,0.285714,3.14821
0.0634921,0.301587,3.2233
0.0634921,0.31746,3.32826
0.0634921,0.333333,3.42737
0.0634921,0.349206,3.53333
0.0634921,0.365079,3.57962
0.0634921,0.380952,3.67055
0.0634921,0.396825,3.8225
0.0634921,0.412698,3.85296
0.0634921,0.428571,3.91941
0.0634921,0.444444,3.96221
0.0634921,0.460317,3.97714
0.0634921,0.47619,4.03051
0.0634921,0.492063,3.98788
0.0634921,0.507937,4.0518
0.0634921,0.52381,4.00265
0.0634921,0.539683,3.9826
0.0634921,0.555556,3.9555
0.0634921,0.571429,3.93955
0.0634921,0.587302,3.86105
0.0634921,0.603175,3.7591
0.0634921,0.619048,3.70255
0.0634921,0.634921,3.59674
0.0634921,0.650794,3.57206
