0,0,1.66666
0,0.015873,1.71121
0,0.031746,1.75666
0,0.047619,1.80294
0,0.0634921,1.85
0,0.0793651,1.89777
0,0.0952381,1.94616
0,0.111111,1.99507
0,0.126984,2.0444
0,0.142857,2.09401
0,0.15873,2.14378
0,0.174603,2.19354
0,0.190476,2.24313
0,0.206349,2.29236
0,0.222222,2.34103
0,0.238095,2.38894
0,0.253968,2.43586
0,0.269841,2.48155
0,0.285714,2.52577
0,0.301587,2.56826
0,0.31746,2.60877
0,0.333333,2.64705
0,0.349206,2.68284
0,0.365079,2.71588
0,0.380952,2.74594
0,0.396825,2.7728
0,0.412698,2.79624
0,0.428571,2.81608
0,0.444444,2.83216
0,0.460317,2.84434
0,0.47619,2.85251
0,0.492063,2.85662
0,0.507937,2.85662
0,0.52381,2.85251
0,0.539683,2.84434
0,0.555556,2.83216
0,0.571429,2.81608
0,0.587302,2.79624
0,0.603175,2.7728
0,0.619048,2.74594
0,0.634921,2.71588
0,0.650794,2.68284
0,0.666667,2.64705
0,0.68254,2.60877
0,0.698413,2.56826
0,0.714286,2.52577
0,0.730159,2.48155
0,0.746032,2.43586
0,0.761905,2.38894
0,0.777778,2.34103
0,0.793651,2.29236
0,0.809524,2.24313
0,0.825397,2.19354
0,0.84127,2.14378
0,0.857143,2.09401
0,0.873016,2.0444
0,0.888889,1.99507
0,0.904762,1.94616
0,0.920635,1.89777
0,0.936508,1.85
0,0.952381,1.80294
0,0.968254,1.75666
0,0.984127,1.71121
0,1,1.66666
0.015873,0,1.71121
0.015873,0.015873,1.78107
0.015873,0.031746,1.80841
0.015873,0.047619,1.86084
0.015873,0.0634921,1.92284
0.015873,0.0793651,1.97225
0.015873,0.0952381,2.03001
0.015873,0.111111,2.08103
0.015873,0.126984,2.1238
0.015873,0.142857,2.18778
0.015873,0.15873,2.24095
0.015873,0.174603,2.2922
0.015873,0.190476,2.34484
0.015873,0.206349,2.39142
0.015873,0.222222,2.45489
0.015873,0.238095,2.50165
0.015873,0.253968,2.56276
0.015873,0.269841,2.62153
0.015873,0.285714,2.66644
0.015873,0.301587,2.71294
0.015873,0.31746,2.76265
0.015873,0.333333,2.79833
0.015873,0.349206,2.84415
0.015873,0.365079,2.89083
0.015873,0.380952,2.91197
0.015873,0.396825,2.94827
0.015873,0.412698,2.97925
0.015873,0.428571,2.97512
0.015873,0.444444,2.99811
0.015873,0.460317,3.02279
0.015873,0.47619,3.06028
0.015873,0.492063,3.05296
0.015873,0.507937,3.04847
0.015873,0.52381,3.03814
0.015873,0.539683,3.02313
0.015873,0.555556,2.99448
0.015873,0.571429,2.99174
0.015873,0.587302,2.96251
0.015873,0.603175,2.94154
0.015873,0.619048,2.92331
0.015873,0.634921,2.88398
0.015873,0.650794,2.84715
0.015873,0.666667,2.80724
0.015873,0.68254,2.76784
0.015873,0.698413,2.71744
0.015873,0.714286,2.67936
0.015873,0.730159,2.61407
0.015873,0.746032,2.56082
0.015873,0.761905,2.51169
0.015873,0.777778,2.46006
0.015873,0.793651,2.39088
0.015873,0.809524,2.33851
0.015873,0.825397,2.29067
0.015873,0.84127,2.25275
0.015873,0.857143,2.18531
0.015873,0.873016,2.13296
0.015873,0.888889,2.06719
0.015873,0.904762,2.03194
0.015873,0.920635,1.9728
0.015873,0.936508,1.9192
0.015873,0.952381,1.85481
0.015873,0.968254,1.81602
0.015873,0.984127,1.77826
0.015873,1,1.71121
0.031746,0,1.75666
0.031746,0.015873,1.82214
0.031746,0.031746,1.86201
0.031746,0.047619,1.91132
0.031746,0.0634921,1.96795
0.031746,0.0793651,2.022
0.031746,0.0952381,2.0879
0.031746,0.111111,2.13815
0.031746,0.126984,2.19112
0.031746,0.142857,2.24688
0.031746,0.15873,2.30217
0.031746,0.174603,2.36503
0.031746,0.190476,2.42788
0.031746,0.206349,2.4732
0.031746,0.222222,2.53075
0.031746,0.238095,2.58928
0.031746,0.253968,2.64462
0.031746,0.269841,2.71383
0.031746,0.285714,2.75487
0.031746,0.301587,2.80176
0.031746,0.31746,2.85545
0.031746,0.333333,2.88272
0.031746,0.349206,2.93035
0.031746,0.365079,2.97907
0.031746,0.380952,3.02019
0.031746,0.396825,3.04063
0.031746,0.412698,3.07398
0.031746,0.428571,3.10611
0.031746,0.444444,3.1265
0.031746,0.460317,3.14375
0.031746,0.47619,3.14661
0.031746,0.492063,3.14403
0.031746,0.507937,3.1508
0.031746,0.52381,3.14451
0.031746,0.539683,3.11766
0.031746,0.555556,3.09218
0.031746,0.571429,3.08415
0.031746,0.587302,3.07208
0.031746,0.603175,3.04902
0.031746,0.619048,3.00566
0.031746,0.634921,2.96878
0.031746,0.650794,2.92938
0.031746,0.666667,2.89747
0.031746,0.68254,2.84028
0.031746,0.698413,2.79783
0.031746,0.714286,2.74206
0.031746,0.730159,2.69974
0.031746,0.746032,2.63871
0.031746,0.761905,2.57809
0.031746,0.777778,2.52684
0.031746,0.793651,2.46591
0.031746,0.809524,2.41677
0.031746,0.825397,2.36591
0.031746,0.84127,2.30091
0.031746,0.857143,2.24838
0.031746,0.873016,2.18384
0.031746,0.888889,2.13013
0.031746,0.904762,2.07007
0.031746,0.920635,2.01366
0.031746,0.936508,1.96059
0.031746,0.952381,1.90572
0.031746,0.968254,1.85689
0.031746,0.984127,1.8089
0.031746,1,1.75666
0.047619,0,1.80294
0.047619,0.015873,1.87168
0.047619,0.031746,1.91274
0.047619,0.047619,1.97355
0.047619,0.0634921,2.02516
0.047619,0.0793651,2.07859
0.047619,0.0952381,2.14252
0.047619,0.111111,2.20439
0.047619,0.126984,2.2522
0.047619,0.142857,2.31547
0.047619,0.15873,2.37765
0.047619,0.174603,2.44861
0.047619,0.190476,2.51083
0.047619,0.206349,2.56836
0.047619,0.222222,2.61518
0.047619,0.238095,2.68454
0.047619,0.253968,2.74947
0.047619,0.269841,2.81066
0.047619,0.285714,2.86088
0.047619,0.301587,2.91059
0.047619,0.31746,2.97426
0.047619,0.333333,3.02145
0.047619,0.349206,3.05474
0.047619,0.365079,3.09576
0.047619,0.380952,3.15082
0.047619,0.396825,3.17746
0.047619,0.412698,3.20605
0.047619,0.428571,3.25851
0.047619,0.444444,3.28156
0.047619,0.460317,3.27674
0.047619,0.47619,3.28827
0.047619,0.492063,3.28667
0.047619,0.507937,3.2872
0.047619,0.52381,3.29028
0.047619,0.539683,3.28485
0.047619,0.555556,3.26182
0.047619,0.571429,3.2315
0.047619,0.587302,3.21328
0.047619,0.603175,3.20158
0.047619,0.619048,3.1592
0.047619,0.634921,3.11017
0.047619,0.650794,3.06318
0.047619,0.666667,3.01904
0.047619,0.68254,2.95896
0.047619,0.698413,2.92902
0.047619,0.714286,2.86157
0.047619,0.730159,2.80792
0.047619,0.746032,2.75957
0.047619,0.761905,2.6864
0.047619,0.777778,2.6187
0.047619,0.793651,2.56284
0.047619,0.809524,2.51134
0.047619,0.825397,2.4488
0.047619,0.84127,2.38096
0.047619,0.857143,2.31598
0.047619,0.873016,2.25087
0.047619,0.888889,2.19466
0.047619,0.904762,2.14096
0.047619,0.920635,2.07744
0.047619,0.936508,2.01547
0.047619,0.952381,1.96501
0.047619,0.968254,1.91468
0.047619,0.984127,1.86297
0.047619,1,1.80294
0.0634921,0,1.85
0.0634921,0.015873,1.92405
0.0634921,0.031746,1.96424
0.0634921,0.047619,2.02522
0.0634921,0.0634921,2.08012
0.0634921,0.0793651,2.1378
0.0634921,0.0952381,2.20049
0.0634921,0.111111,2.2572
0.0634921,0.126984,2.3255
0.0634921,0.142857,2.40275
0.0634921,0.15873,2.47019
0.0634921,0.174603,2.52172
0.0634921,0.190476,2.58658
0.0634921,0.206349,2.66962
0.0634921,0.222222,2.72292
0.0634921,0.238095,2.78714
0.0634921,0.253968,2.86678
0.0634921,0.269841,2.9146
0.0634921,0.285714,2.97125
0.0634921,0.301587,3.04849
0.0634921,0.31746,3.09952
0.0634921,0.333333,3.15135
0.0634921,0.349206,3.1989
0.0634921,0.365079,3.25048
0.0634921,0.380952,3.31403
0.0634921,0.396825,3.33502
0.0634921,0.412698,3.3622
0.0634921,0.428571,3.3988
0.0634921,0.444444,3.42045
0.0634921,0.460317,3.43028
0.0634921,0.47619,3.43745
0.0634921,0.492063,3.44312
0.0634921,0.507937,3.44458
0.0634921,0.52381,3.44403
0.0634921,0.539683,3.44113
0.0634921,0.555556,3.42714
0.0634921,0.571429,3.39057
0.0634921,0.587302,3.36135
0.0634921,0.603175,3.34049
0.0634921,0.619048,3.30598
0.0634921,0.634921,3.25557
0.0634921,0.650794,3.20031
0.0634921,0.666667,3.14626
0.0634921,0.68254,3.10183
0.0634921,0.698413,3.0545
0.0634921,0.714286,2.98817
0.0634921,0.730159,2.92757
0.0634921,0.746032,2.86988
0.0634921,0.761905,2.79578
0.0634921,0.777778,2.72319
0.0634921,0.793651,2.65658
0.0634921,0.809524,2.57852
0.0634921,0.825397,2.5212
0.0634921,0.84127,2.46157
0.0634921,0.857143,2.39614
0.0634921,0.873016,2.33379
0.0634921,0.888889,2.26286
0.0634921,0.904762,2.20544
0.0634921,0.920635,2.13878
0.0634921,0.936508,2.08186
0.0634921,0.952381,2.0254
0.0634921,0.968254,1.9715
0.0634921,0.984127,1.92894
0.0634921,1,1.85
0.0793651,0,1.89777
0.0793651,0.015873,1.96815
0.0793651,0.031746,2.02065
0.0793651,0.047619,2.07647
0.0793651,0.0634921,2.13799
0.0793651,0.0793651,2.20146
0.0793651,0.0952381,2.27067
0.0793651,0.111111,2.32633
0.0793651,0.126984,2.40728
0.0793651,0.142857,2.48519
0.0793651,0.15873,2.55389
0.0793651,0.174603,2.6069
0.0793651,0.190476,2.68301
0.0793651,0.206349,2.75311
0.0793651,0.222222,2.82729
0.0793651,0.238095,2.91473
0.0793651,0.253968,2.99151
0.0793651,0.269841,3.03427
0.0793651,0.285714,3.10627
0.0793651,0.301587,3.18022
0.0793651,0.31746,3.22709
0.0793651,0.333333,3.28486
0.0793651,0.349206,3.33483
0.0793651,0.365079,3.40938
0.0793651,0.380952,3.45911
0.0793651,0.396825,3.49093
0.0793651,0.412698,3.52734
0.0793651,0.428571,3.54943
0.0793651,0.444444,3.57809
0.0793651,0.460317,3.60781
0.0793651,0.47619,3.61108
0.0793651,0.492063,3.6148
0.0793651,0.507937,3.60905
0.0793651,0.52381,3.60672
0.0793651,0.539683,3.60374
0.0793651,0.555556,3.57944
0.0793651,0.571429,3.54606
0.0793651,0.587302,3.5128
0.0793651,0.603175,3.48812
0.0793651,0.619048,3.45242
